# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1.5 catalog.
# pears_id threed_north_idv415 pears_ra pears_dec threed_ra threed_dec
83200 24425 189.206769 62.261690 189.206787 62.261700
55879 14865 189.206816 62.216006 189.206818 62.216000
83432 24685 189.206830 62.262797 189.206833 62.262802
62482 16627 189.206908 62.224659 189.206909 62.224659
45506 10857 189.206914 62.196042 189.206909 62.196049
40200 8964 189.206932 62.186945 189.206924 62.186947
46721 11011 189.206996 62.196985 189.206970 62.196960
58650 15618 189.207008 62.218724 189.207001 62.218735
51376 12755 189.207022 62.205479 189.207001 62.205479
81469 24005 189.207041 62.259516 189.207047 62.259521
84028 24645 189.207088 62.262951 189.207092 62.262955
58806 15809 189.207146 62.220299 189.207138 62.220303
69939 19418 189.207241 62.237676 189.207230 62.237679
39487 8752 189.207262 62.185225 189.207275 62.185226
88608 26518 189.207344 62.271918 189.207367 62.271908
83628 24784 189.207436 62.263289 189.207443 62.263294
70177 19639 189.207443 62.238686 189.207443 62.238686
35767 7401 189.207479 62.178738 189.207489 62.178738
47621 11382 189.207534 62.198737 189.207535 62.198734
55686 14526 189.207538 62.213558 189.207535 62.213570
69212 19465 189.207558 62.237486 189.207565 62.237442
38392 8188 189.207608 62.182924 189.207611 62.182919
32590 6433 189.207658 62.173002 189.207642 62.173012
82523 24190 189.207737 62.260645 189.207733 62.260643
54815 14084 189.207787 62.211742 189.207779 62.211739
82267 24444 189.207799 62.261628 189.207809 62.261631
82391 24035 189.207833 62.260144 189.207840 62.260147
40848 8831 189.207896 62.186489 189.207901 62.186501
52241 13138 189.208115 62.207081 189.208115 62.207085
54998 14202 189.208117 62.212090 189.208084 62.212101
37225 8136 189.208158 62.182990 189.208160 62.182983
77942 22440 189.208197 62.252338 189.208191 62.252342
89985 27204 189.208276 62.276976 189.208282 62.276981
52434 13209 189.208278 62.207297 189.208267 62.207302
84143 24886 189.208305 62.263807 189.208313 62.263790
45656 10576 189.208336 62.194979 189.208328 62.194969
73393 20778 189.208540 62.244323 189.208542 62.244324
75367 21670 189.208552 62.248338 189.208557 62.248341
68134 18677 189.208584 62.234369 189.208603 62.234364
39311 8700 189.208590 62.185116 189.208588 62.185127
38120 8382 189.208629 62.183685 189.208633 62.183681
67300 18608 189.208716 62.233660 189.208710 62.233650
37808 8139 189.208747 62.182331 189.208694 62.182335
94364 28494 189.208862 62.282272 189.208878 62.282265
36865 7741 189.208912 62.180218 189.208893 62.180222
89998 26875 189.209013 62.273666 189.209015 62.273674
87608 25961 189.209029 62.269430 189.209015 62.269440
48650 12511 189.209032 62.204725 189.209030 62.204723
44739 10279 189.209089 62.193456 189.209076 62.193459
64358 17408 189.209093 62.228300 189.209106 62.228298
84540 25019 189.209182 62.264289 189.209183 62.264282
68819 18911 189.209218 62.235475 189.209198 62.235470
53457 13618 189.209250 62.211055 189.209259 62.211056
42273 9243 189.209275 62.188651 189.209274 62.188652
84233 24613 189.209330 62.263071 189.209335 62.263081
87957 26179 189.209384 62.271200 189.209396 62.271202
86297 25483 189.209391 62.267033 189.209396 62.267029
55871 14569 189.209416 62.213770 189.209427 62.213791
53708 13977 189.209434 62.212731 189.209442 62.212727
43713 10179 189.209480 62.193096 189.209488 62.193096
66997 18564 189.209484 62.233126 189.209473 62.233120
93656 28257 189.209520 62.282145 189.209473 62.282143
85385 25232 189.209568 62.265647 189.209564 62.265640
62726 16717 189.209570 62.224937 189.209579 62.224941
42119 9620 189.209596 62.190913 189.209534 62.190918
69850 19708 189.209772 62.238518 189.209793 62.238533
52006 12916 189.209783 62.206380 189.209793 62.206394
69419 19453 189.209817 62.237606 189.209808 62.237610
37957 7933 189.209897 62.181989 189.209885 62.181992
78676 23053 189.210213 62.254699 189.210220 62.254707
91469 27450 189.210249 62.276593 189.210236 62.276588
87216 25934 189.210284 62.269147 189.210281 62.269154
59723 16096 189.210291 62.221156 189.210251 62.221153
74168 21112 189.210522 62.245730 189.210495 62.245716
79977 23361 189.210590 62.256713 189.210587 62.256718
71974 20120 189.210599 62.241267 189.210587 62.241268
42429 9319 189.210976 62.188908 189.210983 62.188919
43400 9691 189.210978 62.191099 189.210907 62.191086
90145 27008 189.211003 62.274724 189.210999 62.274738
72809 20555 189.211105 62.243276 189.211090 62.243290
68032 18699 189.211113 62.234224 189.211090 62.234219
88950 26613 189.211154 62.272161 189.211151 62.272156
86458 25629 189.211258 62.267519 189.211258 62.267525
37104 8096 189.211385 62.182981 189.211395 62.182983
73145 20833 189.211460 62.244335 189.211456 62.244343
94106 28343 189.211482 62.281420 189.211533 62.281418
44909 10234 189.211510 62.193509 189.211502 62.193516
39768 8639 189.211542 62.184845 189.211609 62.184799
51358 12848 189.211619 62.205952 189.211624 62.205952
74418 21033 189.211656 62.245711 189.211655 62.245720
79195 23302 189.211694 62.256160 189.211700 62.256168
56214 14877 189.211743 62.215540 189.211731 62.215546
42164 9223 189.211773 62.188417 189.211807 62.188419
48527 11679 189.211779 62.200218 189.211777 62.200230
40555 8826 189.211804 62.186198 189.211838 62.186180
55511 14591 189.211844 62.214318 189.211838 62.214317
41248 9031 189.211866 62.187414 189.211823 62.187439
52511 13262 189.211876 62.207570 189.211838 62.207581
90359 27090 189.211914 62.274615 189.211899 62.274612
96435 29211 189.211965 62.286787 189.211929 62.286793
67081 18259 189.211987 62.232604 189.211990 62.232605
44003 9866 189.212013 62.191938 189.212021 62.191944
92017 27621 189.212082 62.277767 189.212112 62.277771
87619 25955 189.212179 62.269401 189.212173 62.269405
78906 22747 189.212259 62.254012 189.212265 62.254013
43597 10209 189.212525 62.192846 189.212509 62.192837
56677 14829 189.212569 62.215223 189.212585 62.215218
55102 15610 189.212724 62.222427 189.212723 62.222424
29401 6291 189.212997 62.175251 189.212997 62.175243
96838 29426 189.213039 62.287500 189.213028 62.287506
41499 9264 189.213134 62.188142 189.213135 62.188145
43109 9913 189.213149 62.191155 189.213120 62.191143
70468 19562 189.213171 62.238582 189.213211 62.238586
40790 8986 189.213277 62.186830 189.213287 62.186825
65694 17802 189.213302 62.230238 189.213287 62.230236
38156 8335 189.213444 62.183486 189.213440 62.183491
73331 20665 189.213557 62.243847 189.213547 62.243843
75584 21562 189.213565 62.248139 189.213562 62.248135
49167 11921 189.213587 62.201428 189.213547 62.201435
42286 9387 189.213599 62.188842 189.213608 62.188850
37044 7701 189.213646 62.181028 189.213669 62.181015
53444 13559 189.213689 62.209386 189.213669 62.209393
90517 27083 189.213691 62.274578 189.213684 62.274578
45996 10773 189.213696 62.195692 189.213699 62.195698
44975 10274 189.213706 62.193741 189.213715 62.193737
88471 26531 189.213730 62.271815 189.213715 62.271809
76458 21817 189.213841 62.249864 189.213837 62.249863
37842 7918 189.213848 62.181794 189.213837 62.181797
36739 7688 189.213856 62.180309 189.213852 62.180305
52411 13286 189.213872 62.207589 189.213852 62.207600
68884 19231 189.213883 62.236459 189.213882 62.236462
84624 24971 189.213993 62.264549 189.214020 62.264565
65067 17535 189.214013 62.229085 189.214020 62.229088
87251 25908 189.214066 62.268995 189.214066 62.268993
70279 19821 189.214098 62.239160 189.214081 62.239159
37908 7943 189.214104 62.181813 189.214096 62.181812
68720 19011 189.214121 62.235611 189.214111 62.235611
56581 15073 189.214166 62.216818 189.214157 62.216827
44309 10031 189.214167 62.192589 189.214157 62.192585
51220 12864 189.214313 62.205768 189.214294 62.205772
89714 26903 189.214472 62.273840 189.214462 62.273838
74920 21171 189.214521 62.246532 189.214508 62.246529
92517 27726 189.214581 62.278545 189.214554 62.278526
46788 10959 189.214655 62.196934 189.214645 62.196934
72412 20273 189.214714 62.242193 189.214722 62.242195
56538 14889 189.214824 62.215245 189.214828 62.215244
35337 7346 189.214873 62.178218 189.214920 62.178211
57588 15154 189.214893 62.216776 189.214905 62.216770
94851 28653 189.214895 62.283940 189.214890 62.283936
73160 20784 189.214989 62.244120 189.214981 62.244118
91783 27525 189.215009 62.277004 189.215012 62.277000
51066 12674 189.215024 62.204811 189.215027 62.204819
65501 17684 189.215106 62.229844 189.215103 62.229839
36342 7572 189.215269 62.179534 189.215256 62.179539
82738 24237 189.215269 62.260947 189.215286 62.260933
37320 7907 189.215327 62.181152 189.215332 62.181149
78208 22489 189.215353 62.252787 189.215363 62.252804
78180 22686 189.215379 62.253250 189.215378 62.253235
40203 8612 189.215380 62.185243 189.215378 62.185246
72507 20826 189.215387 62.244287 189.215393 62.244286
50352 12717 189.215490 62.205619 189.215485 62.205627
41659 9331 189.215536 62.188444 189.215546 62.188454
34225 6849 189.215558 62.175491 189.215561 62.175495
81946 23961 189.215636 62.259795 189.215637 62.259796
36899 7626 189.215761 62.179983 189.215775 62.179985
64639 17986 189.215780 62.231633 189.215775 62.231632
40908 9148 189.215811 62.187427 189.215805 62.187447
91264 27309 189.215834 62.276159 189.215820 62.276157
77052 22299 189.215907 62.251297 189.215897 62.251312
52234 13214 189.216042 62.207120 189.216095 62.207123
78826 22932 189.216047 62.254360 189.216049 62.254372
41316 9421 189.216103 62.190396 189.216064 62.190392
41378 9124 189.216156 62.187198 189.216187 62.187183
78789 22843 189.216163 62.254056 189.216171 62.254047
49521 12131 189.216164 62.202253 189.216217 62.202251
89204 26687 189.216319 62.272560 189.216324 62.272556
75179 21401 189.216459 62.247455 189.216476 62.247456
71645 19996 189.216486 62.240703 189.216522 62.240707
46763 11542 189.216503 62.198756 189.216492 62.198742
68714 18984 189.216522 62.235625 189.216476 62.235607
62719 17039 189.216541 62.225615 189.216522 62.225616
67195 18631 189.216553 62.233576 189.216553 62.233578
41952 9325 189.216575 62.188581 189.216553 62.188580
46905 11096 189.216624 62.197482 189.216629 62.197479
59699 15890 189.216643 62.220807 189.216660 62.220825
73635 20974 189.216652 62.245125 189.216644 62.245144
37595 8013 189.216666 62.181886 189.216705 62.181889
73498 20729 189.216696 62.244306 189.216690 62.244297
48852 12304 189.216745 62.202710 189.216721 62.202698
92175 27966 189.216896 62.279418 189.216949 62.279404
72773 20444 189.216900 62.242761 189.216904 62.242764
38212 8290 189.216902 62.183097 189.216904 62.183102
46969 11002 189.216928 62.197146 189.216919 62.197151
72168 20426 189.216993 62.242371 189.216995 62.242378
40740 8813 189.217011 62.186194 189.216980 62.186207
52097 13191 189.217031 62.207323 189.217041 62.207325
75287 21731 189.217142 62.249236 189.217148 62.249245
47839 11324 189.217146 62.198749 189.217148 62.198753
64786 17822 189.217575 62.230037 189.217575 62.230038
72636 20383 189.217641 62.242553 189.217636 62.242558
56047 14492 189.217694 62.213729 189.217697 62.213734
36327 7570 189.217701 62.179464 189.217712 62.179455
94750 28651 189.217705 62.283221 189.217682 62.283211
86381 25510 189.217731 62.267156 189.217758 62.267159
89085 26607 189.217740 62.272155 189.217712 62.272163
72089 20225 189.217782 62.241776 189.217758 62.241787
76110 21772 189.217880 62.249076 189.217911 62.249100
79426 23758 189.217982 62.260341 189.217987 62.260353
88088 26235 189.217982 62.270482 189.218002 62.270481
43716 9742 189.218037 62.191282 189.218018 62.191257
58335 15285 189.218184 62.217509 189.218185 62.217510
86061 25517 189.218306 62.266902 189.218308 62.266903
70682 19747 189.218313 62.239175 189.218277 62.239182
63798 17248 189.218346 62.227104 189.218353 62.227165
79334 22911 189.218440 62.254856 189.218414 62.254856
91142 27305 189.218471 62.277171 189.218475 62.277164
33701 6745 189.218618 62.176583 189.218628 62.176586
52259 13031 189.218707 62.206870 189.218704 62.206867
69759 19365 189.218869 62.237457 189.218872 62.237442
48356 11784 189.218980 62.200448 189.218948 62.200436
45328 10752 189.219018 62.195197 189.219009 62.195202
47669 11346 189.219045 62.198614 189.219055 62.198612
53656 13551 189.219047 62.209362 189.218994 62.209358
80966 23640 189.219100 62.258107 189.219101 62.258106
95692 28924 189.219115 62.284876 189.219101 62.284870
51223 12816 189.219493 62.205487 189.219482 62.205490
77414 22568 189.219496 62.252276 189.219452 62.252296
66665 18315 189.219536 62.232092 189.219589 62.232021
66793 18315 189.219666 62.231968 189.219589 62.232021
35081 7211 189.219707 62.177464 189.219711 62.177467
64104 17266 189.219753 62.227537 189.219772 62.227535
91661 27475 189.219759 62.277076 189.219757 62.277069
85271 25080 189.219842 62.265114 189.219803 62.265102
65673 18197 189.219886 62.231784 189.219879 62.231785
43952 9915 189.219916 62.191919 189.219910 62.191910
71712 20399 189.219984 62.242252 189.219955 62.242245
75437 21627 189.219987 62.248230 189.219971 62.248234
95340 28775 189.220060 62.284831 189.220047 62.284828
43332 9717 189.220160 62.190941 189.220123 62.190956
52404 13396 189.220232 62.208251 189.220245 62.208252
70850 19911 189.220248 62.239804 189.220230 62.239819
67582 18908 189.220252 62.234699 189.220245 62.234699
39160 8220 189.220254 62.183431 189.220245 62.183434
98689 29993 189.220343 62.290726 189.220352 62.290733
68773 19651 189.220346 62.245579 189.220352 62.245590
59206 15539 189.220380 62.219061 189.220337 62.219063
94097 28393 189.220391 62.281966 189.220398 62.281971
35860 7488 189.220401 62.178880 189.220398 62.178886
94787 28732 189.220466 62.283808 189.220474 62.283783
98526 29964 189.220468 62.290012 189.220490 62.290009
48743 11849 189.220473 62.200875 189.220474 62.200878
94391 28466 189.220596 62.282239 189.220596 62.282242
75096 21706 189.220598 62.248365 189.220596 62.248367
92024 27686 189.220673 62.278334 189.220688 62.278336
83993 24570 189.220699 62.262701 189.220703 62.262703
64581 17626 189.220703 62.228942 189.220703 62.228943
57292 14920 189.220704 62.215771 189.220688 62.215778
67787 18617 189.220750 62.234037 189.220749 62.234035
75267 22246 189.220894 62.252423 189.220901 62.252422
64990 17518 189.221080 62.228924 189.221085 62.228924
40628 8721 189.221155 62.186065 189.221161 62.186077
57099 15023 189.221242 62.215827 189.221222 62.215832
37226 7939 189.221275 62.181275 189.221283 62.181274
72657 20705 189.221300 62.243912 189.221222 62.243916
65090 17648 189.221310 62.229471 189.221298 62.229465
48400 11743 189.221324 62.200215 189.221313 62.200218
62974 16799 189.221432 62.225489 189.221405 62.225483
46885 11200 189.221535 62.197526 189.221527 62.197529
61435 16354 189.221589 62.222989 189.221603 62.222992
39801 9128 189.221731 62.188003 189.221725 62.188000
64906 17487 189.221783 62.228826 189.221756 62.228817
94441 28535 189.221825 62.282302 189.221817 62.282303
61016 16351 189.221890 62.222646 189.221878 62.222641
51868 12927 189.221897 62.206336 189.221909 62.206333
39989 8646 189.221941 62.185128 189.221924 62.185131
42729 9670 189.221963 62.190801 189.221939 62.190800
45085 10653 189.222205 62.194770 189.222214 62.194775
86298 25494 189.222226 62.266992 189.222229 62.266994
46623 11160 189.222237 62.197179 189.222229 62.197186
56360 14730 189.222300 62.214597 189.222290 62.214607
41974 9442 189.222323 62.188883 189.222321 62.188885
37984 7944 189.222367 62.181734 189.222382 62.181732
44436 10512 189.222383 62.194346 189.222351 62.194347
39791 8577 189.222471 62.184905 189.222458 62.184910
61863 16443 189.222553 62.223640 189.222534 62.223644
51605 12923 189.222575 62.206036 189.222549 62.206039
43555 9926 189.222576 62.191595 189.222565 62.191628
62484 16727 189.222604 62.224841 189.222610 62.224850
38974 8540 189.222621 62.184186 189.222641 62.184204
52841 13561 189.222682 62.209540 189.222687 62.209541
68284 18770 189.222886 62.234726 189.222885 62.234718
45370 10639 189.222967 62.194758 189.222977 62.194759
80973 23891 189.223106 62.258595 189.223099 62.258621
64843 17526 189.223119 62.229004 189.223114 62.228973
93157 27970 189.223177 62.280030 189.223206 62.280033
76262 22272 189.223201 62.250931 189.223206 62.250935
77412 23116 189.223220 62.256933 189.223221 62.256931
67942 19177 189.223270 62.236183 189.223267 62.236172
38936 8164 189.223280 62.183199 189.223328 62.183212
41093 9211 189.223292 62.187583 189.223312 62.187592
60902 16043 189.223322 62.221677 189.223297 62.221676
69515 19590 189.223506 62.238247 189.223511 62.238247
